Entity,Year,Urban,Population
African Union: Central Africa,2005-01-01,,92574636.0
African Union: Central Africa,2006-01-01,,95498377.0
African Union: Central Africa,2007-01-01,,98536675.99999999
African Union: Central Africa,2008-01-01,,101682811.99999999
African Union: Central Africa,2009-01-01,,104928050.0
African Union: Central Africa,2010-01-01,,108265884.0
African Union: Central Africa,2011-01-01,,111692021.0
African Union: Central Africa,2012-01-01,,115206634.0
African Union: Central Africa,2013-01-01,,118812796.99999999
African Union: Central Africa,2014-01-01,,122515796.99999999
African Union: Central Africa,2015-01-01,,126318847.0
African Union: Central Africa,2016-01-01,,130222300.0
African Union: Central Africa,2017-01-01,,134222226.0
African Union: Central Africa,2018-01-01,,138312091.0
African Union: Central Africa,2019-01-01,,142483128.0
African Union: Central Africa,2020-01-01,,146728857.0
African Union: Central Africa,2021-01-01,,151046321.0
African Union: Central Africa,2022-01-01,,155436263.0
African Union: Central Africa,2023-01-01,,159900571.0
African Union: Central Africa,2024-01-01,,164442742.0
African Union: Central Africa,2025-01-01,,169065206.0
African Union: Central Africa,2026-01-01,,173767005.0
African Union: Central Africa,2027-01-01,,178546121.0
African Union: Central Africa,2028-01-01,,183403020.0
African Union: Central Africa,2029-01-01,,188338237.0
African Union: Central Africa,2030-01-01,,193351500.0
African Union: Central Africa,2031-01-01,,198441843.99999997
African Union: Central Africa,2032-01-01,,203606786.00000003
African Union: Central Africa,2033-01-01,,208842712.0
African Union: Central Africa,2034-01-01,,214145110.0
African Union: Central Africa,2035-01-01,,219509729.0
African Union: Central Africa,2036-01-01,,224933628.0
African Union: Central Africa,2037-01-01,,230414188.99999997
African Union: Central Africa,2038-01-01,,235948188.99999997
African Union: Central Africa,2039-01-01,,241532236.0
African Union: Central Africa,2040-01-01,,247162951.0
African Union: Central Africa,2041-01-01,,252837282.0
African Union: Central Africa,2042-01-01,,258551736.0
African Union: Central Africa,2043-01-01,,264301828.99999997
African Union: Central Africa,2044-01-01,,270082616.99999994
African Union: Central Africa,2045-01-01,,275889691.0
African Union: Central Africa,2046-01-01,,281719691.0
African Union: Central Africa,2047-01-01,,287569904.0
African Union: Central Africa,2048-01-01,,293438030.0
African Union: Central Africa,2049-01-01,,299322104.0
African Union: Central Africa,2050-01-01,,305220089.0
African Union: Central Africa,2051-01-01,,311129193.99999994
African Union: Central Africa,2052-01-01,,317046644.0
African Union: Central Africa,2053-01-01,,322970521.0
African Union: Central Africa,2054-01-01,,328898885.0
African Union: Central Africa,2055-01-01,,334829846.0
African Union: Central Africa,2056-01-01,,340760903.0
African Union: Central Africa,2057-01-01,,346689349.0
African Union: Central Africa,2058-01-01,,352612367.99999994
African Union: Central Africa,2059-01-01,,358527029.0
African Union: Central Africa,2060-01-01,,364430422.0
African Union: Central Africa,2061-01-01,,370319715.0
African Union: Central Africa,2062-01-01,,376192256.0
African Union: Central Africa,2063-01-01,,382045331.0
African Union: Central Africa,2064-01-01,,387876386.0
African Union: Central Africa,2065-01-01,,393682624.0
African Union: Central Africa,2066-01-01,,399461169.0
African Union: Central Africa,2067-01-01,,405208867.99999994
African Union: Central Africa,2068-01-01,,410922497.99999994
African Union: Central Africa,2069-01-01,,416598616.00000006
African Union: Central Africa,2070-01-01,,422233856.0
African Union: Central Africa,2071-01-01,,427824872.99999994
African Union: Central Africa,2072-01-01,,433368427.0
African Union: Central Africa,2073-01-01,,438861362.99999994
African Union: Central Africa,2074-01-01,,444300505.0
African Union: Central Africa,2075-01-01,,449682703.99999994
African Union: Central Africa,2076-01-01,,455005369.0
African Union: Central Africa,2077-01-01,,460264850.0
African Union: Central Africa,2078-01-01,,465455812.99999994
African Union: Central Africa,2079-01-01,,470572152.0
African Union: Central Africa,2080-01-01,,475608855.0
African Union: Central Africa,2081-01-01,,480562522.00000006
African Union: Central Africa,2082-01-01,,485431604.0
African Union: Central Africa,2083-01-01,,490215566.0
African Union: Central Africa,2084-01-01,,494914731.0
African Union: Central Africa,2085-01-01,,499529032.0
African Union: Central Africa,2086-01-01,,504057281.0
African Union: Central Africa,2087-01-01,,508497492.99999994
African Union: Central Africa,2088-01-01,,512848175.0
African Union: Central Africa,2089-01-01,,517107682.99999994
African Union: Central Africa,2090-01-01,,521274752.00000006
African Union: Central Africa,2091-01-01,,525348449.0
African Union: Central Africa,2092-01-01,,529328347.00000006
African Union: Central Africa,2093-01-01,,533214137.99999994
African Union: Central Africa,2094-01-01,,537005887.0
African Union: Central Africa,2095-01-01,,540703507.0
African Union: Central Africa,2096-01-01,,544306945.0
African Union: Central Africa,2097-01-01,,547816181.0
African Union: Central Africa,2098-01-01,,551231085.0
African Union: Central Africa,2099-01-01,,554551545.0
African Union: Central Africa,2100-01-01,,557777430.0
African Union: Eastern Africa,1950-01-01,,55336034.00000001
African Union: Eastern Africa,1951-01-01,,56579899.00000001
African Union: Eastern Africa,1952-01-01,,57868124.0
African Union: Eastern Africa,1953-01-01,,59204797.99999999
African Union: Eastern Africa,1954-01-01,,60593988.0
African Union: Eastern Africa,1955-01-01,,62039653.0
African Union: Eastern Africa,1956-01-01,,63545789.00000001
African Union: Eastern Africa,1957-01-01,,65116360.0
African Union: Eastern Africa,1958-01-01,,66755244.00000001
African Union: Eastern Africa,1959-01-01,,68466192.0
African Union: Eastern Africa,1960-01-01,,70252713.0
African Union: Eastern Africa,1961-01-01,,72117991.0
African Union: Eastern Africa,1962-01-01,,74064617.0
African Union: Eastern Africa,1963-01-01,,76094654.00000001
African Union: Eastern Africa,1964-01-01,,78209825.0
African Union: Eastern Africa,1965-01-01,,80411824.00000001
African Union: Eastern Africa,1966-01-01,,82703094.0
African Union: Eastern Africa,1967-01-01,,85085868.0
African Union: Eastern Africa,1968-01-01,,87561094.0
African Union: Eastern Africa,1969-01-01,,90129118.0
African Union: Eastern Africa,1970-01-01,,92790984.0
African Union: Eastern Africa,1971-01-01,,95548760.0
African Union: Eastern Africa,1972-01-01,,98405330.99999999
African Union: Eastern Africa,1973-01-01,,101362870.0
African Union: Eastern Africa,1974-01-01,,104423770.0
African Union: Eastern Africa,1975-01-01,,107590854.0
African Union: Eastern Africa,1976-01-01,,110866724.0
African Union: Eastern Africa,1977-01-01,,114254636.0
African Union: Eastern Africa,1978-01-01,,117758671.0
African Union: Eastern Africa,1979-01-01,,121383359.0
African Union: Eastern Africa,1980-01-01,,125133061.99999999
African Union: Eastern Africa,1981-01-01,,129002025.0
African Union: Eastern Africa,1982-01-01,,132991514.0
African Union: Eastern Africa,1983-01-01,,137120251.99999997
African Union: Eastern Africa,1984-01-01,,141412933.00000003
African Union: Eastern Africa,1985-01-01,,145882738.0
African Union: Eastern Africa,1986-01-01,,150551280.0
African Union: Eastern Africa,1987-01-01,,155403077.0
African Union: Eastern Africa,1988-01-01,,160370231.0
African Union: Eastern Africa,1989-01-01,,165359626.0
African Union: Eastern Africa,1990-01-01,,170310593.0
African Union: Eastern Africa,1991-01-01,,175191164.0
African Union: Eastern Africa,1992-01-01,,180037895.0
African Union: Eastern Africa,1993-01-01,,184942683.00000003
African Union: Eastern Africa,1994-01-01,,190035586.0
African Union: Eastern Africa,1995-01-01,,195410188.0
African Union: Eastern Africa,1996-01-01,,201101418.0
African Union: Eastern Africa,1997-01-01,,207081296.0
African Union: Eastern Africa,1998-01-01,,213303949.0
African Union: Eastern Africa,1999-01-01,,219695883.0
African Union: Eastern Africa,2000-01-01,,226204354.0
African Union: Eastern Africa,2001-01-01,,232820443.0
African Union: Eastern Africa,2002-01-01,,239565784.0
African Union: Eastern Africa,2003-01-01,,246454203.0
African Union: Eastern Africa,2004-01-01,,253508837.0
African Union: Eastern Africa,2005-01-01,,260747551.0
African Union: Eastern Africa,2006-01-01,,268171934.0
African Union: Eastern Africa,2007-01-01,,275778784.0
African Union: Eastern Africa,2008-01-01,,283575952.0
African Union: Eastern Africa,2009-01-01,,291572035.0
African Union: Eastern Africa,2010-01-01,,299773145.0
African Union: Eastern Africa,2011-01-01,,308179643.0
African Union: Eastern Africa,2012-01-01,,316789611.00000006
African Union: Eastern Africa,2013-01-01,,325602638.00000006
African Union: Eastern Africa,2014-01-01,,334617162.0
African Union: Eastern Africa,2015-01-01,,343829521.0
African Union: Eastern Africa,2016-01-01,,353241036.0
African Union: Eastern Africa,2017-01-01,,362844612.0
African Union: Eastern Africa,2018-01-01,,372617739.0
African Union: Eastern Africa,2019-01-01,,382531219.0
African Union: Eastern Africa,2020-01-01,,392563672.0
African Union: Eastern Africa,2021-01-01,,402702430.0
African Union: Eastern Africa,2022-01-01,,412950127.99999994
African Union: Eastern Africa,2023-01-01,,423319445.0
African Union: Eastern Africa,2024-01-01,,433831193.0
African Union: Eastern Africa,2025-01-01,,444498772.00000006
African Union: Eastern Africa,2026-01-01,,455322218.0
African Union: Eastern Africa,2027-01-01,,466290276.0
African Union: Eastern Africa,2028-01-01,,477391452.00000006
African Union: Eastern Africa,2029-01-01,,488609789.0
African Union: Eastern Africa,2030-01-01,,499931762.00000006
African Union: Eastern Africa,2031-01-01,,511351508.99999994
African Union: Eastern Africa,2032-01-01,,522865147.00000006
African Union: Eastern Africa,2033-01-01,,534463522.0
African Union: Eastern Africa,2034-01-01,,546136750.0
African Union: Eastern Africa,2035-01-01,,557876384.0
African Union: Eastern Africa,2036-01-01,,569675069.0
African Union: Eastern Africa,2037-01-01,,581528162.0
African Union: Eastern Africa,2038-01-01,,593433275.0
African Union: Eastern Africa,2039-01-01,,605389522.0
African Union: Eastern Africa,2040-01-01,,617395122.0
African Union: Eastern Africa,2041-01-01,,629445437.0
African Union: Eastern Africa,2042-01-01,,641534666.0
African Union: Eastern Africa,2043-01-01,,653657980.0
African Union: Eastern Africa,2044-01-01,,665810402.0
African Union: Eastern Africa,2045-01-01,,677987038.0
African Union: Eastern Africa,2046-01-01,,690182882.0
African Union: Eastern Africa,2047-01-01,,702393183.0
African Union: Eastern Africa,2048-01-01,,714612470.0
African Union: Eastern Africa,2049-01-01,,726835374.0000001
African Union: Eastern Africa,2050-01-01,,739056310.0
African Union: Eastern Africa,2051-01-01,,751270057.0
African Union: Eastern Africa,2052-01-01,,763471291.0
African Union: Eastern Africa,2053-01-01,,775654886.0
African Union: Eastern Africa,2054-01-01,,787815502.0
African Union: Eastern Africa,2055-01-01,,799947882.0
African Union: Eastern Africa,2056-01-01,,812046644.0000001
African Union: Eastern Africa,2057-01-01,,824106095.9999999
African Union: Eastern Africa,2058-01-01,,836120260.0
African Union: Eastern Africa,2059-01-01,,848082928.0
African Union: Eastern Africa,2060-01-01,,859988113.0
African Union: Eastern Africa,2061-01-01,,871830291.0
African Union: Eastern Africa,2062-01-01,,883604036.0
African Union: Eastern Africa,2063-01-01,,895303333.0
African Union: Eastern Africa,2064-01-01,,906922085.0
African Union: Eastern Africa,2065-01-01,,918454551.0
African Union: Eastern Africa,2066-01-01,,929895505.0
African Union: Eastern Africa,2067-01-01,,941240169.0000001
African Union: Eastern Africa,2068-01-01,,952483130.0
African Union: Eastern Africa,2069-01-01,,963619162.0
African Union: Eastern Africa,2070-01-01,,974643332.0
African Union: Eastern Africa,2071-01-01,,985551147.9999999
African Union: Eastern Africa,2072-01-01,,996338617.0000001
African Union: Eastern Africa,2073-01-01,,1007002169.0000001
African Union: Eastern Africa,2074-01-01,,1017538632.0
African Union: Eastern Africa,2075-01-01,,1027944870.0
African Union: Eastern Africa,2076-01-01,,1038217475.0
African Union: Eastern Africa,2077-01-01,,1048353127.0
African Union: Eastern Africa,2078-01-01,,1058348605.0
African Union: Eastern Africa,2079-01-01,,1068200985.0000001
African Union: Eastern Africa,2080-01-01,,1077907330.0
African Union: Eastern Africa,2081-01-01,,1087465397.0
African Union: Eastern Africa,2082-01-01,,1096872689.0
African Union: Eastern Africa,2083-01-01,,1106126644.0
African Union: Eastern Africa,2084-01-01,,1115224632.0
African Union: Eastern Africa,2085-01-01,,1124164379.0
African Union: Eastern Africa,2086-01-01,,1132944353.0
African Union: Eastern Africa,2087-01-01,,1141563436.0
African Union: Eastern Africa,2088-01-01,,1150020949.0
African Union: Eastern Africa,2089-01-01,,1158316634.0
African Union: Eastern Africa,2090-01-01,,1166450341.0
African Union: Eastern Africa,2091-01-01,,1174421825.0
African Union: Eastern Africa,2092-01-01,,1182230979.0
African Union: Eastern Africa,2093-01-01,,1189877746.0
African Union: Eastern Africa,2094-01-01,,1197362405.0
African Union: Eastern Africa,2095-01-01,,1204685322.0
African Union: Eastern Africa,2096-01-01,,1211847403.0
African Union: Eastern Africa,2097-01-01,,1218849778.0
African Union: Eastern Africa,2098-01-01,,1225694010.0
African Union: Eastern Africa,2099-01-01,,1232381979.0
African Union: Eastern Africa,2100-01-01,,1238915884.0
African Union: Northern Africa,1950-01-01,,43705252.0
African Union: Northern Africa,1951-01-01,,44737270.99999999
African Union: Northern Africa,1952-01-01,,45826454.00000001
African Union: Northern Africa,1953-01-01,,46974640.0
African Union: Northern Africa,1954-01-01,,48182240.0
African Union: Northern Africa,1955-01-01,,49448405.99999999
African Union: Northern Africa,1956-01-01,,50770648.0
African Union: Northern Africa,1957-01-01,,52145104.00000001
African Union: Northern Africa,1958-01-01,,53566770.0
African Union: Northern Africa,1959-01-01,,55029893.0
African Union: Northern Africa,1960-01-01,,56529072.0
African Union: Northern Africa,1961-01-01,,58060690.0
African Union: Northern Africa,1962-01-01,,59623812.00000001
African Union: Northern Africa,1963-01-01,,61220902.0
African Union: Northern Africa,1964-01-01,,62856242.99999999
African Union: Northern Africa,1965-01-01,,64532189.00000001
African Union: Northern Africa,1966-01-01,,66252981.0
African Union: Northern Africa,1967-01-01,,68015422.0
African Union: Northern Africa,1968-01-01,,69805887.99999999
African Union: Northern Africa,1969-01-01,,71605983.0
African Union: Northern Africa,1970-01-01,,73404563.0
African Union: Northern Africa,1971-01-01,,75197503.0
African Union: Northern Africa,1972-01-01,,76995294.00000001
African Union: Northern Africa,1973-01-01,,78819554.0
African Union: Northern Africa,1974-01-01,,80700246.0
African Union: Northern Africa,1975-01-01,,82660605.0
African Union: Northern Africa,1976-01-01,,84704517.0
African Union: Northern Africa,1977-01-01,,86830493.0
African Union: Northern Africa,1978-01-01,,89049381.0
African Union: Northern Africa,1979-01-01,,91372529.00000001
African Union: Northern Africa,1980-01-01,,93805734.0
African Union: Northern Africa,1981-01-01,,96350685.0
African Union: Northern Africa,1982-01-01,,98998894.0
African Union: Northern Africa,1983-01-01,,101732022.0
African Union: Northern Africa,1984-01-01,,104524845.0
African Union: Northern Africa,1985-01-01,,107355166.99999999
African Union: Northern Africa,1986-01-01,,110215813.00000001
African Union: Northern Africa,1987-01-01,,113098884.0
African Union: Northern Africa,1988-01-01,,115980235.0
African Union: Northern Africa,1989-01-01,,118831615.0
African Union: Northern Africa,1990-01-01,,121631588.0
African Union: Northern Africa,1991-01-01,,124369828.00000001
African Union: Northern Africa,1992-01-01,,127045679.0
African Union: Northern Africa,1993-01-01,,129660317.0
African Union: Northern Africa,1994-01-01,,132219620.0
African Union: Northern Africa,1995-01-01,,134729529.0
African Union: Northern Africa,1996-01-01,,137192033.0
African Union: Northern Africa,1997-01-01,,139609359.0
African Union: Northern Africa,1998-01-01,,141989381.0
African Union: Northern Africa,1999-01-01,,144342101.0
African Union: Northern Africa,2000-01-01,,146678044.0
African Union: Northern Africa,2001-01-01,,149006714.0
African Union: Northern Africa,2002-01-01,,151338599.00000003
African Union: Northern Africa,2003-01-01,,153687299.0
African Union: Northern Africa,2004-01-01,,156067913.0
African Union: Northern Africa,2005-01-01,,158495966.0
African Union: Northern Africa,2006-01-01,,160971716.0
African Union: Northern Africa,2007-01-01,,163507006.99999997
African Union: Northern Africa,2008-01-01,,166141524.0
African Union: Northern Africa,2009-01-01,,168924889.0
African Union: Northern Africa,2010-01-01,,171889458.99999997
African Union: Northern Africa,2011-01-01,,175048159.0
African Union: Northern Africa,2012-01-01,,178383109.0
African Union: Northern Africa,2013-01-01,,181856146.0
African Union: Northern Africa,2014-01-01,,185411826.0
African Union: Northern Africa,2015-01-01,,189004958.0
African Union: Northern Africa,2016-01-01,,192623121.0
